Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),1089085,0,173474,8732,100467,146290
Euro (U.E.),0,0,10266,0,0,0
Real (Brasil),0,0,132,42594,0,0
