Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),32581,0,16138,752,17697,0,1
Euro (U.E.),0,0,442,0,0,0,1
Real (Brasil),0,0,59,0,0,0,1
