Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),11831513,0,13721859,607773,5185027,0,1
Euro (U.E.),0,0,449108,0,0,0,1
Real (Brasil),0,0,24074,0,0,0,1
