Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),1275339,0,359697,8815,86209,156664
Euro (U.E.),0,0,14165,0,0,0
Real (Brasil),0,0,74,36771,0,0
