Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),0,0,3309582,565468,3682631,0,1
Euro (U.E.),0,0,94363,0,19419,0,1
Real (Brasil),0,0,44670,0,0,0,1
Libra esterlina (Gran Bretaña),0,0,677,0,0,0,1
