Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),0,0,26960,92,22340,200929,1
UVA (Argentina),0,0,14255,40,7181,84799,1
Libra esterlina (Gran Bretaña),0,0,0,0,852,0,1
