Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),0,0,36181,0,32183,104704,0
Euro (U.E.),0,0,2254,10,1862,85615,0
Rand (Unión Sudafricana),0,0,111020,12823,14632,149458,0
