Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),0,26060,31842,8024,20244,217317,1
Euro (U.E.),0,1581,469,334,2741,61423,1
Libra esterlina (Gran Bretaña),0,184,0,0,71,0,1
Rand (Unión Sudafricana),0,1333,226643,14022,1984,139287,1
N. Sol (Perú),0,802,18678,8020,2832,7129,1
Peso (Uruguay),0,4195,176657,69438,4926,12,1
Dólar (Canadá),0,193,0,0,0,0,1
