Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),0,8881,37429,2371,6891,208895,1
Euro (U.E.),0,729,1288,1,3195,74298,1
Libra esterlina (Gran Bretaña),0,75,18,0,816,0,1
Rand (Unión Sudafricana),0,13458,119202,9009,0,140712,1
Dólar (Canadá),0,3,0,0,0,0,1
N. Sol (Perú),0,704,14098,8401,2367,9562,1
Peso (Uruguay),0,1585.00,181005,67145,9153,425,1
