Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),4887527,4017,224702,0,16221898,4606235,1
Real (Brasil),2158,0,0,0,1626,0,1
Peso (Chile),110889,0,0,0,0,0,1
Libra esterlina (Gran Bretaña),0,0,4079,0,0,0,1
Euro (U.E.),0,0,2079,0,0,0,1
