Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),26961645,19330,2282441,4082993,108034570,19238838
Real (Brasil),6935,0,0,0,7199,0
Peso (Chile),868643,0,0,0,0,0
Libra esterlina (Gran Bretaña),0,0,215684,0,0,0
Euro (U.E.),0,0,61751,0,0,0
