Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),3901443,3207741,-527360.00,0,8297915,-9798222.00,1
Real (Brasil),2106,0,0,0,1254,0,1
Libra esterlina (Gran Bretaña),0,0,-24159.00,0,0,0,1
UVA (Argentina),0,0,-10784,0,0,0,1
Peso (Chile),34712,0,0,0,0,0,1
