Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),114705762,1404775,16082602,11530345,201725186,76112071
Real (Brasil),98148,0,0,0,27414,0
Peso (Chile),1272293,0,0,0,0,0
Euro (U.E.),0,0,187730,0,0,0
Libra esterlina (Gran Bretaña),0,0,575902,0,0,0
