Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),62183755,84291,11825438,9740134,284925947,45113426
Real (Brasil),17781,0,0,0,17733,0
Peso (Chile),2031764,0,0,0,0,0
Libra esterlina (Gran Bretaña),0,0,455736,0,0,0
Euro (U.E.),0,0,77117,0,0,0
