Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),21304849,0,331912,72187,139911.00,0,1
Peso (Uruguay),0,0,650,1230,0,0,1
