Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),543283,3430350,5539037,0,3874215,7302141
Euro (U.E.),0,4416,847870,0,4445,0
Libra esterlina (Gran Bretaña),0,0,329956,0,12259,0
Real (Brasil),0,1,0,0,0,0
Boliviano (Bolivia),0,490,0,0,0,0
Yuan continental (China),0,1569,0,0,0,0
