Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),0,4195805,3134692,0,3148231,3003375
Euro (U.E.),0,781,401119,0,1027,0
Libra esterlina (Gran Bretaña),0,0,141153,0,0,0
Real (Brasil),0,1308,0,0,0,0
Peso (Chile),0,136570,0,0,0,0
Boliviano (Bolivia),0,474,0,0,0,0
Yuan extracontinental (China),0,1767,249101,0,0,0
Guaraní (Paraguay),0,0,175417,0,0,0
