Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),20165693,6899712,37084712,98535397,34948139,266436067
Real (Brasil),0,1511232,1177917,0,1212013,0
