Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),26005552,53015575,2595835227,3088325055,827597122,2887856784,1
Euro (U.E.),0,94962,103235,0,0,0,1
Real (Brasil),0,21181145,59040146,0,71724410,0,1
