Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),16996616,308142388,541857658,0,345930214,3181678071,1
Euro (U.E.),0,0,90807,0,0,0,1
