Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),18929196,346333,12084183,35367230,25538538,123396957
Euro (U.E.),0,444,0,0,0,0
Real (Brasil),0,422891,722512,0,738699,0
Yuan continental (China),0,0,0,0,0,439251
