Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),26012346,19748041,36936704,75616084,28709764,234865020
Real (Brasil),0.00,1426994,951987,0,957786,0
