Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),19164963,102819438,3409611731,4665605108,892693955,2203657973,1
Euro (U.E.),0,94667,114003,0,0,0,1
Real (Brasil),0,57851539,67989437,0,85094793,0,1
