Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),21941953,18042267,9165093,44969076,19095108,115578910
Real (Brasil),0,106990,654472,0,712052,0
Euro (U.E.),0,725,0,0,0,0
Yuan continental (China),0,0,0,0,0,421234
