Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),2026267,1571986,20190257,62110303,43706078,163236019
Euro (U.E.),0,406,0,0,0,0
