Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),265.8,3,24.6,0,7.1,364.3
Euro (U.E.),0,0,0.1,0,0,0
Franco (Suiza),0,0,0.2,0,0,0
