Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),114,0.20,18.3,1.4,26,209.7
Euro (U.E.),0,0,1,0,0,0
Yuan continental (China),0,0,0,0,0,2.6
Franco (Suiza),0,0,0.3,0,0,0
