Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),51.1,0.2,22.9,1.4,26.3,117.2
Euro (U.E.),0,0,0.6,0,0,0
Yuan continental (China),0,0,0,0,0,2.5
Franco (Suiza),0,0,0.3,0,0,0
