Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),118,0.1,23.70,1.5,23.5,178.7
Euro (U.E.),0,0,0.6,0,0,0
Yuan continental (China),0,0,0,0,0,2.7
Franco (Suiza),0,0,0.3,0,0,0
