Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),285.8,14,17.8,0,1.6,356.1
Euro (U.E.),0,0,0.1,0,0,0
Franco (Suiza),0,0,0.2,0,0,0
