Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),1390,0,1225917,0,401450,5593882,1
UVA (Argentina),0,0,537506,0,0,0,1
Peso (Uruguay),131,0,31458,0,83668,0,1
Franco (Suiza),0,0,876,0,0,0,1
Dólar (Canadá),0,0,134,0,0,0,1
Libra esterlina (Gran Bretaña),0,0,584,0,0,0,1
