Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Peso (Argentina),0,0,28296000,13074000,3496000,139375000,1
Peso (Uruguay),0,0,20687000,0,64445000,0,1
Euro (U.E.),0,0,11036000,0,0,0,1
Franco (Suiza),0,0,22000,0,0,0,1
Dólar (Canadá),0,0,25000,0,0,0,1
