Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Peso (Uruguay),3428000,0,20437000,0,44766000,0,0
Dólar (E.U.A.),0,0,16270000,13429000,8220000,149296000,0
Euro (U.E.),0,0,11143000,0,0,125000,0
