Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),34,0,22809,0,4682,139506.00,0
Peso (Uruguay),113,0,22106,0,86490,0,1
Franco (Suiza),0,0,23,0,0,0,1
Libra esterlina (Gran Bretaña),0,0,11,0,0,0,1
