Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),5266746,0,40042272,45484029,23214042,153334377
Euro (U.E.),0,5175318,290204,0,0,0
