Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),7138215,0,48739481,79317101,63065521,151728941
Euro (U.E.),0,0,363653,0,66895,0
Real (Brasil),0,0,163858,0,0,0
