Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),182032,0,34998609,8947302,20808801,67989199
Euro (U.E.),0,0,207573,0,0,0
