Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),377965,2776,1389226,411088,1327908,12749605
Euro (U.E.),0,0,8965,0,0,0
