Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),0,0,503122.60,310062.33,443165.98,711669.73,1
UVA (Argentina),0,0,23768.97,0,88537.38,0,1
