Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),8486,0,2414812,0,0,0
Euro (U.E.),3628,0,479531,0,0,0
Peso (Chile),810,0,0,0,0,0
Peso (Uruguay),1105,0,0,0,0,0
Guaraní (Paraguay),224500,0,0,0,0,0
