Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),11489965,162153,76667,0,819496,0
Euro (U.E.),0,57,5000,0,0,0
