Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (Canadá),0,0.29,0,0,0,0
Peso (Chile),0,9,0,0,0,0
Euro (U.E.),0,214,2253,0,0,0
Dólar (E.U.A.),0,19609,39557,377467,44229,0
