Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (Canadá),0,0.29,0,0,0,0
Peso (Chile),0,9,0,0,0,0
Euro (U.E.),0,135,2382,0,0,0
Dólar (E.U.A.),0,20918,37606,366403,40459,0
