Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (Canadá),0,1,0,0,0,0
Peso (Chile),0,9,0,0,0,0
Euro (U.E.),0,127,2340,0,0,0
Dólar (E.U.A.),0,2230209,55807,7280,0,316737
