Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),0,0,18409,753889,34893,17820
Euro (U.E.),0,0,83,0,0,0
Libra esterlina (Gran Bretaña),0,0,86,0,0,0
