Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),0,131,18564,653584,35276,20706
Euro (U.E.),0,0,53,0,0,0
Libra esterlina (Gran Bretaña),0,0,21,3,0,0
