Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),929459,0,23842796,6479096,6374044,4006270
Euro (U.E.),4,0,809982,0,25728,0
Peso (Colombia),1477,0,0,0,0,0
Peso (Uruguay),1020,0,0,0,0,0
Peso (México),5738,0,0,0,0,0
N. Sol (Perú),579,0,0,0,0,0
Rupia (India),4700,0,0,0,0,0
Real (Brasil),656,0,0,0,0,0
Peso (Chile),71,0,0,0,0,0
