Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),1476188,0,49501505,0,106986,91709369,1
Euro (U.E.),0,0,7644042,0,0,11050542,1
Real (Brasil),0,0,2540,0,0,0,1
