Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),200357,0,12581421,3119592,0,138187493
Euro (U.E.),0,0,1748788,0,0,0
Real (Brasil),0,0,2540,0,0,0
