Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),4888303,0,15482394,2907174,36960,148000955
Euro (U.E.),0,0,2207885,0,0,0
Real (Brasil),0,0,2540,0,0,0
