Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),9547472,0,28899378,0,120194,51906529,1
UVA (Argentina),0,0,16009128,0,0,0,1
Real (Brasil),0,0,2543,0,0,0,1
