Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),397692,0,16044250,0,23595,154603075
Euro (U.E.),0,0,1323009,0,0,0
Real (Brasil),0,0,2540,0,0,0
