Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),0,7094190145,0,6842880691,0,0
Euro (U.E.),0,24968251,0,5305260,0,0
Real (Brasil),0,374413,0,0,0,0
Otras monedas (los demás países),0,5152854,0,1421750,0,0
