Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),0,308622994,0,306987704,0,0,1
Euro (U.E.),0,3934014,0,874075,0,0,1
Real (Brasil),0,50637,0,0,0,0,1
Otras monedas (los demás países),0,292066,0,71454,0,0,1
