Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),0,13387416512,0,13315135972,0,0
Euro (U.E.),0,43062361,0,11381932,0,0
Real (Brasil),0,539547,0,0,0,0
Otras monedas (los demás países),0,4539334,0,1244840,0,0
