Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),91292356,0,1702564,119538374,0,0
Euro (U.E.),0,0,1538060,0,0,0
Yuan continental (China),0,0,141175339,0,0,0
