Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),11958,0,4919,144697,0,0
Euro (U.E.),0,0,5,0,0,0
Yuan continental (China),0,0,480,0,0,0
