Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),130017,0,59423,1142,286119,393488
Euro (U.E.),2,0,2357.00,0,0,0
Corona (Suecia),0,0,1048.00,0,0,0
Libra esterlina (Gran Bretaña),0,0,6,0,0,0
