Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),249740,0,72150,1103,235584,430493
Euro (U.E.),1,0,2306,0,0,0
Corona (Suecia),0,0,1096,0,0,0
