Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),131410,0,69092.00,1183,301222,398227
Euro (U.E.),2,0,2296,0,0,0
Corona (Suecia),0,0,1767,0,0,0
