Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),0,36019,10853641,74131279,42592017,0
Euro (U.E.),0,0,61576,0,0,0
Yuan extracontinental (China),0,0,42511716,0,0,0
