Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),0,12912,12051512,57641298,70002025,0
Euro (U.E.),0,0,8351,0,0,0
