Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),0,0,3,8,24,155
Real (Brasil),0,0,0,0,27,0
Guaraní (Paraguay),0,0,0,0,302,0
