Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),0,0,595,6905,20299,199693,1
Euro (U.E.),0,0,124,0,0,0,1
Real (Brasil),16492,96683,4438,35187,57764,0,1
